# 1:time 2:h+ 3:hx
0.0379028320312 -2153.1294322 -339.0926886
0.0379638671875 -957.278172754 -2200.79232377
0.0380249023438 1128.46301797 -2140.309026
0.0380859375 2347.53394876 -162.015924424
0.0381469726562 1629.14932911 2119.64851595
0.0382080078125 -498.928065519 2806.73818002
0.0382690429688 -2344.55785827 1279.37820176
0.038330078125 -2396.00654915 -1275.75840966
0.0383911132812 -593.56177126 -2835.02062923
0.0384521484375 1673.10462936 -2179.29608778
0.0385131835938 2636.32640931 187.913396941
0.03857421875 1536.54942645 2418.89759331
0.0386352539062 -759.11238018 2772.51491789
0.0386962890625 -2452.05490093 989.620335209
0.0387573242188 -2253.74686596 -1515.53022214
0.038818359375 -390.004383861 -2797.37372296
0.0388793945312 1642.08034626 -1925.17250712
0.0389404296875 2271.34206139 337.668347477
0.0390014648438 1079.17432337 2147.3894618
0.0390625 -897.814694009 2095.83560251
0.0391235351562 -2063.99866992 331.716193435
0.0391845703125 -1543.55866629 -1672.21526186
0.0392456054688 140.823418466 -2322.34544526
0.039306640625 1579.07205125 -1183.78836951
0.0393676757812 1647.76363269 725.61239448
0.0394287109375 412.922179799 1807.0403746
0.0394897460938 -1011.8913157 1260.52404469
0.03955078125 -1462.34283318 -336.98187107
0.0396118164062 -656.84345158 -1597.40257497
0.0396728515625 642.877546611 -1507.37927458
0.0397338867188 1327.49962549 -225.881100888
0.039794921875 882.695271635 1100.15749153
0.0398559570312 -194.300693993 1362.29361991
0.0399169921875 -911.355682787 428.40655683
0.0399780273438 -644.129441113 -786.829865071
0.0400390625 307.994569125 -1138.66292004
0.0401000976562 1062.8353206 -300.787552882
0.0401611328125 890.146159672 974.296504412
0.0402221679688 -84.1176757274 1527.53282322
0.040283203125 -987.974761409 838.074737572
0.0403442382812 -963.944131027 -534.468990396
0.0404052734375 46.050039727 -1367.72123001
0.0404663085938 1194.1809962 -848.29051335
0.04052734375 1454.59657073 685.349741761
0.0405883789062 492.855491232 1971.81833415
0.0406494140625 -979.308461372 1883.24174701
0.0407104492188 -1800.50208043 413.490328599
0.040771484375 -1267.40614207 -1315.81094287
0.0408325195312 240.920484528 -1914.78891537
0.0408935546875 1525.17959595 -869.651384351
0.0409545898438 1521.18747986 1002.63966896
0.041015625 149.58581057 2195.54840339
0.0410766601562 -1549.91894229 1676.52665584
0.0411376953125 -2231.7004797 -241.111538089
0.0411987304688 -1297.44033695 -2112.39929652
0.041259765625 555.901961924 -2450.06871564
0.0413208007812 1852.29975842 -975.5984546
0.0413818359375 1522.01490993 1143.07911891
0.0414428710938 -232.386566686 2174.94255639
0.04150390625 -2058.15611174 1201.75524009
0.0415649414062 -2495.74112061 -1108.00620789
0.0416259765625 -1100.86088775 -3019.81608019
0.0416870117188 1119.45819179 -3038.37313931
0.041748046875 2504.7417034 -1126.71087743
0.0418090820312 2006.02548641 1279.28051608
0.0418701171875 2.0899568658 2335.6487492
0.0419311523438 -1946.14640127 1202.45423283
0.0419921875 -2272.65442166 -1266.09781968
0.0420532226562 -617.782598119 -3144.62781665
0.0421142578125 1810.97854274 -2889.66575057
0.0421752929688 3172.06371472 -619.081571274
0.042236328125 2468.99018147 1940.42606172
0.0422973632812 376.313314559 2892.33365975
0.0423583984375 -1367.17849314 1723.71419034
0.0424194335938 -1452.7640135 -354.974248312
0.04248046875 -43.2033054842 -1585.43455501
0.0425415039062 1572.10799627 -1179.9893583
0.0426025390625 2222.71509625 215.347180133
0.0426635742188 1746.59253999 1369.18031788
0.042724609375 854.181344672 1597.97386817
0.0427856445312 247.554969301 1138.34259691
0.0428466796875 40.9712430504 564.091507699
0.0429077148438 4.72605386189 166.894062285
0.04296875 0.0480207163729 8.81993327176
0.0430297851562 -1.69691244308e-08 8.2945687034e-07
0.0430908203125 0.0 0.0
