# 1:freq 2:Re 3:Im
5992.28128944 3.11565718035e-06 4.4688726537e-22
6015.50718591 3.09872858529e-06 1.99775941963e-21
6038.73308238 2.94904137342e-06 1.08944605514e-21
6061.95897885 2.79909989341e-06 1.59703806617e-22
6085.18487532 2.84154289226e-06 4.20016403982e-22
6108.4107718 2.73718736748e-06 1.07208015083e-21
6131.63666827 2.53258833086e-06 5.20884555562e-22
6154.86256474 2.52654522248e-06 1.04209501115e-21
6178.08846121 2.5979890382e-06 1.20627185413e-22
6201.31435768 2.68613857018e-06 5.13752539056e-22
6224.54025415 2.62537919985e-06 1.32871438812e-22
6247.76615062 2.50410698808e-06 8.44127313995e-22
6270.99204709 2.52697581319e-06 4.52621305687e-22
6294.21794356 2.51382274227e-06 1.72019137999e-21
6317.44384003 2.40137541392e-06 6.98530002228e-22
6340.6697365 2.35844461423e-06 1.71377326849e-21
6363.89563297 2.46491601578e-06 1.18318407038e-21
6387.12152944 2.3767152062e-06 1.12575073869e-21
6410.34742591 2.32346120363e-06 5.77511755026e-22
6433.57332239 2.34046458444e-06 3.36223911632e-22
6456.79921886 2.38761473176e-06 9.02886469828e-22
6480.02511533 2.29472755048e-06 6.22265997549e-22
6503.2510118 2.13468200633e-06 1.25891693104e-21
6526.47690827 2.11116189415e-06 1.1880900248e-21
6549.70280474 2.16022090896e-06 1.94870526349e-22
6572.92870121 2.20610872313e-06 7.46295981829e-22
6596.15459768 2.15844169938e-06 6.78279955882e-22
6619.38049415 2.09571524973e-06 8.0871783487e-22
6642.60639062 2.05111087959e-06 2.86140001621e-22
6665.83228709 2.00658722657e-06 7.9949085543e-22
6689.05818356 1.98549292461e-06 1.30143302483e-22
6712.28408003 2.00100315607e-06 5.82334602832e-22
6735.5099765 1.98863975554e-06 1.08572347541e-21
6758.73587297 1.90069412287e-06 5.39346312882e-22
6781.96176945 1.8297138672e-06 5.91471381557e-22
6805.18766592 1.85437253482e-06 8.60032161248e-22
6828.41356239 1.8867570454e-06 5.85609908117e-22
6851.63945886 1.78849054085e-06 6.48739036659e-22
6874.86535533 1.62378793377e-06 3.05886442972e-22
6898.0912518 1.62282125864e-06 8.16887617764e-22
6921.31714827 1.78046292688e-06 9.41573036043e-22
6944.54304474 1.78979282742e-06 7.94140025847e-22
6967.76894121 1.61316667161e-06 3.35685078392e-22
6990.99483768 1.48527575614e-06 2.24736397531e-22
7014.22073415 1.5516615627e-06 1.34011536906e-22
7037.44663062 1.64965955139e-06 5.88011285798e-22
7060.67252709 1.60205084377e-06 5.89690425531e-22
7083.89842356 1.45828367082e-06 5.95228648652e-22
7107.12432004 1.3567723356e-06 2.552094974e-22
7130.35021651 1.43303349941e-06 1.03419913712e-21
7153.57611298 1.5038354071e-06 4.10458603903e-22
7176.80200945 1.43462825944e-06 4.79849539274e-22
7200.02790592 1.32592066423e-06 1.42651537298e-22
7223.25380239 1.29433771303e-06 1.1804076123e-21
7246.47969886 1.33919759309e-06 1.70706144531e-22
7269.70559533 1.35218459743e-06 1.30290397955e-21
7292.9314918 1.29336776281e-06 2.96576625344e-22
7316.15738827 1.19953802346e-06 2.37902093134e-22
7339.38328474 1.17663578081e-06 2.25481914124e-22
7362.60918121 1.24348633122e-06 5.84355025542e-22
7385.83507768 1.27727144367e-06 3.27255044276e-22
7409.06097415 1.21614127867e-06 2.25924323877e-22
7432.28687063 1.10438017466e-06 1.96543825209e-22
7455.5127671 1.06314092771e-06 3.43813073565e-22
7478.73866357 1.07836373458e-06 3.20652422442e-22
7501.96456004 1.10176690502e-06 4.03379148657e-22
7525.19045651 1.0545792134e-06 4.32633373495e-22
7548.41635298 9.67726418855e-07 2.38950272765e-22
7571.64224945 9.44920006261e-07 4.0676077002e-22
7594.86814592 9.9015130502e-07 3.40404985781e-22
7618.09404239 1.02592987315e-06 4.07785620067e-22
7641.31993886 1.00360892613e-06 2.06881576467e-22
7664.54583533 9.31177460499e-07 1.04634425484e-22
7687.7717318 8.80795015012e-07 4.74437595319e-22
7710.99762827 9.08764866331e-07 5.40932716198e-22
7734.22352474 8.98336885395e-07 1.82696043589e-22
7757.44942122 8.33106802942e-07 3.06234578671e-22
7780.67531769 7.9898338482e-07 3.82862459383e-22
7803.90121416 8.31157343404e-07 2.44457674571e-22
7827.12711063 8.75753059119e-07 3.08921923294e-22
7850.3530071 8.24860367828e-07 3.80207726759e-22
7873.57890357 7.41506164528e-07 5.36475975168e-22
7896.80480004 7.20369179769e-07 5.93332954181e-22
7920.03069651 7.55211851136e-07 3.54289428102e-22
7943.25659298 7.78739095972e-07 2.29225980713e-22
7966.48248945 7.49027490901e-07 4.80432890145e-23
7989.70838592 7.1285069732e-07 2.17962310566e-22
8012.93428239 6.94151762161e-07 2.08165730883e-22
8036.16017886 7.33065133449e-07 2.94295098172e-22
8059.38607533 7.41788303173e-07 1.96778384829e-22
8082.6119718 6.7761441895e-07 1.49690530323e-22
8105.83786828 6.27666877088e-07 3.13005599374e-22
8129.06376475 6.55989053875e-07 2.05454671666e-22
8152.28966122 6.74253460822e-07 4.47000266217e-22
8175.51555769 6.42049121994e-07 1.46307632938e-22
8198.74145416 6.20508000145e-07 1.38906103143e-22
8221.96735063 6.14988194893e-07 2.88753799929e-22
8245.1932471 6.08869664093e-07 3.61932831783e-22
8268.41914357 5.79202211324e-07 2.17472958367e-22
8291.64504004 5.38117309453e-07 2.720707554e-22
8314.87093651 5.66368714739e-07 5.89822783793e-22
8338.09683298 5.81276000152e-07 3.21218349399e-22
8361.32272945 5.50559165829e-07 2.81091103539e-22
8384.54862592 5.21776119244e-07 2.31768345557e-22
8407.77452239 5.44737228523e-07 4.92540262348e-22
8431.00041887 5.46746491283e-07 4.20669401408e-22
8454.22631534 5.13412742028e-07 6.79708585829e-23
8477.45221181 4.93944203989e-07 1.45934129579e-22
8500.67810828 5.21241379069e-07 1.77254700958e-22
8523.90400475 5.30268096293e-07 3.83698768799e-22
8547.12990122 5.10704447369e-07 3.72434133801e-22
8570.35579769 4.92402616493e-07 3.52206285395e-22
8593.58169416 4.94662358552e-07 1.83575407299e-22
8616.80759063 4.98414570285e-07 5.33538312211e-22
8640.0334871 4.72654437345e-07 3.5792023186e-22
8663.25938357 4.22817707384e-07 2.56830863719e-22
8686.48528004 4.61183437467e-07 2.00593665624e-22
8709.71117651 4.98447873874e-07 2.14076996305e-22
8732.93707298 4.48457316472e-07 1.47140550731e-22
8756.16296946 4.13742805243e-07 2.75745290782e-22
8779.38886593 4.21056877956e-07 1.92229408688e-22
8802.6147624 4.47931545556e-07 3.49831574097e-22
8825.84065887 4.12913478498e-07 3.09981642367e-22
8849.06655534 3.86156277508e-07 2.30793616948e-22
8872.29245181 4.1148299688e-07 1.87795159199e-22
8895.51834828 4.09529000073e-07 3.70033862876e-22
8918.74424475 4.19365909157e-07 2.1936690047e-22
8941.97014122 3.67890462589e-07 2.88441826907e-22
8965.19603769 3.83482697616e-07 2.95262106032e-22
8988.42193416 3.70633552384e-07 2.3509032752e-22
9011.64783063 3.63097117795e-07 4.122939903e-22
9034.8737271 3.9102937602e-07 9.97717360554e-23
9058.09962357 3.8648362115e-07 3.12309163412e-22
9081.32552005 3.72845829874e-07 1.31934096889e-22
9104.55141652 3.38690088832e-07 4.43366919032e-23
9127.77731299 3.12094816441e-07 2.53647973161e-22
9151.00320946 3.29040592694e-07 4.86695213578e-22
9174.22910593 3.51477356193e-07 3.09678331537e-22
9197.4550024 3.20190730796e-07 2.76148415937e-22
9220.68089887 3.07137290794e-07 5.74620924945e-23
9243.90679534 3.14184361801e-07 3.13477519975e-22
9267.13269181 2.83107571257e-07 4.32242115191e-22
9290.35858828 3.89979480565e-07 2.55300542004e-22
9313.58448475 2.53109450334e-07 2.69453810292e-22
9336.81038122 3.00826031447e-07 2.25503492131e-22
9360.03627769 2.61072644595e-07 4.0485447393e-22
9383.26217416 3.17771072164e-07 1.73345222938e-22
9406.48807064 2.65071738725e-07 1.43539358581e-22
9429.71396711 3.5629249965e-07 5.11557702616e-22
9452.93986358 2.35580779252e-07 3.74876806497e-23
9476.16576005 2.34065357515e-07 5.80279426506e-22
9499.39165652 2.61475057611e-07 2.79434721044e-22
9522.61755299 2.87578035635e-07 2.55909790898e-22
9545.84344946 2.80579895446e-07 3.46051458332e-22
9569.06934593 1.73926107213e-07 2.08528007083e-22
9592.2952424 2.19449501913e-07 3.84784893077e-22
9615.52113887 2.94544169859e-07 3.98373660918e-22
9638.74703534 2.86867194056e-07 2.14891880906e-22
9661.97293181 2.29842442186e-07 1.52750946807e-22
9685.19882828 2.08285210688e-07 3.71022436381e-22
9708.42472475 1.99828669881e-07 1.65649321117e-22
9731.65062122 2.30091662395e-07 4.25934550576e-22
9754.8765177 2.67130511341e-07 2.52470627166e-22
9778.10241417 2.20428773467e-07 4.04026953416e-22
9801.32831064 1.89852011692e-07 2.41050123161e-22
9824.55420711 2.19093301235e-07 2.08460907077e-22
9847.78010358 2.10906909524e-07 3.92255759666e-22
9871.00600005 2.10912748869e-07 3.46133574602e-22
9894.23189652 2.13990889028e-07 4.13782599975e-22
9917.45779299 2.00795013865e-07 1.84591352922e-22
9940.68368946 2.12418345424e-07 2.30230128748e-22
9963.90958593 2.09603508147e-07 4.05664323212e-22
9987.1354824 2.05252623458e-07 3.04441641544e-22
10010.3613789 1.82522673781e-07 2.81243147827e-22
10033.5872753 1.77624231891e-07 2.85035680977e-22
10056.8131718 1.67107062823e-07 1.67930386409e-22
