# 1:time 2:Re 3:Im
3892.8 -1.54741543427e-06 -7.26596206878e-07
3895.2 -1.53791067647e-06 -3.38516086603e-07
3897.6 -2.38886970791e-06 -1.8165262972e-07
3900.0 -3.7657844852e-06 -1.12448136913e-07
3902.4 -5.0922357252e-06 8.79066661827e-08
3904.8 -5.87896104047e-06 5.80266125187e-07
3907.2 -5.87976584122e-06 1.4139275839e-06
3909.6 -5.17779826631e-06 2.5049371837e-06
3912.0 -4.19328858916e-06 3.61483717636e-06
3914.4 -3.46624338088e-06 4.39846323624e-06
3916.8 -3.26749949288e-06 4.57736705967e-06
3919.2 -3.35862422234e-06 4.16262543261e-06
3921.6 -3.16429272537e-06 3.53362468222e-06
3924.0 -2.25416422236e-06 3.20663852073e-06
3926.4 -7.25993295745e-07 3.39379693865e-06
3928.8 8.28847716512e-07 3.77724351473e-06
3931.2 1.73187107303e-06 3.81537021965e-06
3933.6 1.69140245151e-06 3.30100927911e-06
3936.0 1.0029057418e-06 2.54925978807e-06
3938.4 3.10225534961e-07 2.026232564e-06
3940.8 1.31208080717e-07 1.88325178755e-06
3943.2 5.58058952068e-07 1.89893862007e-06
3945.6 1.30077783147e-06 1.78175017023e-06
3948.0 1.9210110398e-06 1.40550536754e-06
3950.4 2.09458449238e-06 7.79580774732e-07
3952.8 1.80332299966e-06 -4.40032423409e-08
3955.2 1.3141557294e-06 -9.44755752147e-07
3957.6 9.44901734835e-07 -1.68587014863e-06
3960.0 8.54101762522e-07 -1.9911484633e-06
3962.4 9.971813102e-07 -1.72779257051e-06
3964.8 1.16072287673e-06 -1.05789638296e-06
3967.2 1.05057561051e-06 -4.07588444732e-07
3969.6 5.18679977967e-07 -1.90228447399e-07
3972.0 -2.01563956503e-07 -4.51010385908e-07
3974.4 -5.81895757234e-07 -8.05683664295e-07
3976.8 -2.38610343675e-07 -8.32726817394e-07
3979.2 7.13104859672e-07 -5.17365489911e-07
3981.6 1.75367001808e-06 -2.10454564654e-07
3984.0 2.35637366091e-06 -1.71525449533e-07
3986.4 2.30904799428e-06 -2.92296490009e-07
3988.8 1.78239430355e-06 -2.97456432991e-07
3991.2 1.18868752473e-06 -5.89729319371e-08
3993.6 9.19236615271e-07 4.04605512596e-07
3996.0 1.08958010817e-06 1.11159339521e-06
3998.4 1.498720426e-06 2.08186136249e-06
4000.8 1.84773756476e-06 3.10772467414e-06
4003.2 1.95593315842e-06 3.7440435655e-06
4005.6 1.78952712047e-06 3.6584208319e-06
4008.0 1.45721121104e-06 2.97125264742e-06
4010.4 1.26217547633e-06 2.18354345284e-06
4012.8 1.5734354795e-06 1.75289171758e-06
4015.2 2.4314828853e-06 1.74157074725e-06
4017.6 3.3218654891e-06 1.84958650015e-06
4020.0 3.53746731022e-06 1.74339244285e-06
4022.4 2.83998602554e-06 1.3193554507e-06
4024.8 1.69450015294e-06 6.82228490526e-07
4027.2 8.45896128165e-07 -2.28112171301e-08
4029.6 7.44554278285e-07 -6.97136550559e-07
4032.0 1.33550898663e-06 -1.28522996819e-06
4034.4 2.19552804536e-06 -1.7970975068e-06
4036.8 2.79796255182e-06 -2.36084718961e-06
4039.2 2.82305659037e-06 -3.17368283171e-06
4041.6 2.3657414057e-06 -4.29003730815e-06
4044.0 1.81771872042e-06 -5.43812115985e-06
4046.4 1.51543344595e-06 -6.13376510712e-06
4048.8 1.51055989501e-06 -6.0554742219e-06
4051.2 1.60362203822e-06 -5.32431535048e-06
4053.6 1.49587247365e-06 -4.41443485036e-06
4056.0 9.48779174566e-07 -3.78529353865e-06
4058.4 -6.1956538594e-08 -3.56657539175e-06
4060.8 -1.27097902984e-06 -3.53963466776e-06
4063.2 -2.22531234968e-06 -3.38477443905e-06
4065.6 -2.5420842166e-06 -2.95795363657e-06
4068.0 -2.17059149439e-06 -2.3663298775e-06
4070.4 -1.47728785745e-06 -1.81576739895e-06
4072.8 -1.05696266879e-06 -1.42061759592e-06
4075.2 -1.34578226794e-06 -1.16580919659e-06
4077.6 -2.3023009687e-06 -9.94620452389e-07
4080.0 -3.4518208615e-06 -8.42528829829e-07
4082.4 -4.28005584488e-06 -5.75314106966e-07
4084.8 -4.58108701819e-06 -1.21135828249e-08
4087.2 -4.45447169666e-06 8.7643801545e-07
4089.6 -4.11269309116e-06 1.80791610309e-06
4092.0 -3.78737060409e-06 2.31621912624e-06
4094.4 -3.67995820555e-06 2.12117288101e-06
4096.8 -3.79187187356e-06 1.41765669282e-06
4099.2 -3.81138464739e-06 7.80715905272e-07
4101.6 -3.34635365614e-06 7.16627365007e-07
4104.0 -2.35816916434e-06 1.2562911989e-06
4106.4 -1.30726449201e-06 1.97160925255e-06
4108.8 -8.03760381976e-07 2.37828190829e-06
