# 1:time 2:flux 3:mass
8558.4 0 0.00031257
8563.2 0 0.00031257
8568 0 0.00031257
8572.8 0 0.00031257
8577.6 0 0.00031257
8582.4 0 0.00031257
8587.2 0 0.00031257
8592 0 0.00031257
8596.8 0 0.00031257
8601.6 0 0.00031257
8606.4 0 0.00031257
8611.2 0 0.00031257
8616 0 0.00031257
8620.8 0 0.00031257
8625.6 0 0.00031257
8630.4 0 0.00031257
8635.2 0 0.00031257
8640 0 0.00031257
8644.8 0 0.00031257
8649.6 0 0.00031257
8654.4 0 0.00031257
8659.2 0 0.00031257
8664 0 0.00031257
8668.8 0 0.00031257
8673.6 0 0.00031257
8678.4 0 0.00031257
8683.2 0 0.00031257
8688 0 0.00031257
8692.8 0 0.00031257
8697.6 0 0.00031257
8702.4 0 0.00031257
8707.2 0 0.00031257
8712 0 0.00031257
8716.8 0 0.00031257
8721.6 0 0.00031257
8726.4 0 0.00031257
8731.2 0 0.00031257
8736 0 0.00031257
