# 1:time 2:rho_c 3:temp_c 4:Ye_c 5:XL_c 6:x_m 7:y_m 8:rho_m 9:temp_m 10:Ye_m 11:XL_m
3494.4 0.00105343351606 5.08325481415 0.0769340246916 0.0854094422276 0.1875 0.5625 0.00106035429053 3.26189136505 0.0755132436752 0.0881652345781
3513.6 0.00105348008219 6.32839822769 0.0757064074278 0.0867349551967 -0.1875 0.5625 0.00106194324326 5.49225282669 0.074730746448 0.0903664838989
3532.8 0.00105626147706 8.88272762299 0.0741765573621 0.0909958926429 -0.5625 0.3125 0.00106361927465 6.04323339462 0.0744030028582 0.0916500657164
3552.0 0.00105459825136 8.71691513062 0.0738553181291 0.0901405368672 -0.5625 -0.0625 0.00106089573819 6.85474681854 0.0745465829968 0.0909921927597
3571.2 0.00105799210723 6.42039632797 0.0752843469381 0.0890560608914 -0.3125 -0.4375 0.00106224149931 7.60738134384 0.0747569799423 0.0922464832711
3590.4 0.00105871411506 8.31457138062 0.0751596465707 0.0912211717616 0.0625 -0.5625 0.00106382754166 9.83831310272 0.0746194422245 0.0954077998948
3609.6 0.00105711992364 10.6759634018 0.0738182812929 0.093667541572 0.3125 -0.4375 0.00106225546915 12.7386312485 0.0737415105104 0.0987939564717
3628.8 0.00105751759838 11.5337982178 0.0737006515265 0.0950301111801 0.4375 -0.3125 0.00106215034612 12.8172006607 0.0735441297293 0.0989172821082
3648.0 0.00105579930823 10.9865484238 0.0739557668567 0.0934539450156 0.4375 0.0625 0.00106383778621 12.296708107 0.0736827999353 0.0988708676419
3667.2 0.00105804984923 8.33384037018 0.07470010221 0.0910685771925 0.1875 0.3125 0.00106317526661 12.3739471436 0.073486931622 0.0987443982331
3686.4 0.00105994218029 10.5184230804 0.0737753361464 0.0947418696116 0.0625 0.6875 0.00106485269498 11.8642063141 0.0730365440249 0.0988874945285
3705.6 0.00105942366645 14.5330266953 0.0716903805733 0.100870506849 -0.3125 0.4375 0.00106644059997 10.4022521973 0.0737787261605 0.0974965473147
3724.8 0.00106437318027 9.89081573486 0.0746595337987 0.0957022089419 -0.4375 0.0625 0.00106843060348 8.40017223358 0.0747285485268 0.0958748572663
3744.0 0.00106782908551 4.56365823746 0.0770305097103 0.0918858944518 -0.3125 -0.3125 0.00107028894126 7.29585123062 0.0750716626644 0.0955746834293
3763.2 0.00106798845809 3.17869591713 0.0770406350493 0.0913224829801 -0.0625 -0.4375 0.00107167381793 5.32564496994 0.075377419591 0.0946310329214
3782.4 0.00106784759555 3.42247438431 0.0762734934688 0.0915770555175 0.3125 -0.4375 0.00107270583976 6.82584238052 0.0746271833777 0.0964172300475
3801.6 0.00106599193532 6.02709388733 0.0750641301274 0.0925539249924 0.4375 -0.0625 0.00107249605935 6.04682779312 0.0747964084148 0.0956764607929
3820.8 0.0010645102011 8.14348888397 0.0736272633076 0.0941407499356 0.4375 0.1875 0.00107214564923 8.10344409943 0.0743241384625 0.0973839004108
3840.0 0.00106454466004 7.53970432281 0.073831140995 0.0935154126362 0.1875 0.4375 0.00107119220775 8.98281097412 0.0744583234191 0.0978005009676
3859.2 0.00106619042344 7.63257312775 0.074964158237 0.0940279955394 -0.1875 0.4375 0.00107110338286 9.66903877258 0.074599608779 0.0984773444328
3878.4 0.00106843980029 8.86757946014 0.0748851522803 0.0963164727699 -0.4375 0.1875 0.00107165356167 10.5322771072 0.0746188387275 0.0997246046079
3897.6 0.00107024610043 10.30864048 0.0747207254171 0.0988039699327 -0.4375 -0.1875 0.00107269803993 11.0701789856 0.0745638087392 0.10086375983
3916.8 0.0010714820819 10.476981163 0.0746135786176 0.0995847291516 -0.1875 -0.4375 0.00107329140883 11.6413631439 0.0743443220854 0.101912435296
3936.0 0.00107040780131 12.6381626129 0.0729150250554 0.102409706406 0.0625 -0.5625 0.00107445335016 12.3761606216 0.0734253898263 0.103651174462
3955.2 0.00107003387529 11.7428817749 0.0734244659543 0.100884311969 0.3125 -0.4375 0.00107512320392 11.4460773468 0.0734049081802 0.102729686403
3974.4 0.00107035960536 6.07570409775 0.0764235556126 0.0942254490173 0.4375 -0.1875 0.00107458804268 8.68539619446 0.0748343765736 0.0989188649166
3993.6 0.00107060431037 3.37134027481 0.0772507563233 0.0925741914614 0.4375 0.1875 0.0010751192458 7.81417608261 0.0751339197159 0.0982314812768
4012.8 0.0010712047806 3.550958395 0.0773609578609 0.0928963217682 0.1875 0.4375 0.00107566488441 7.25361967087 0.0751986205578 0.0979661503273
4032.0 0.00107190827839 4.00374317169 0.0769770294428 0.0935399936924 -0.1875 0.3125 0.00107635802124 6.40474128723 0.0756244137883 0.0974826897518
4051.2 0.00107221258804 4.07763671875 0.0766645371914 0.0938120103791 -0.3125 0.0625 0.00107626174577 5.98507404327 0.0755510404706 0.0971554672904
4070.4 0.00107368954923 6.78437280655 0.0741975530982 0.0969645121095 -0.3125 -0.1875 0.00107679818757 6.85042762756 0.0746961981058 0.0982976518436
4089.6 0.00107451772783 7.13471651077 0.0738944932818 0.0977239660317 -0.1875 -0.4375 0.00107687606942 7.85201120377 0.0741645619273 0.0993486875872
4108.8 0.00107256614137 7.46197319031 0.0745977908373 0.0969073743389 0.1875 -0.3125 0.00107749656308 7.49638938904 0.0741501152515 0.0993202905592
4128.0 0.00107182736974 7.79007101059 0.0746401324868 0.0968527118509 0.4375 -0.1875 0.00107694079634 7.93452119827 0.0744024664164 0.0993843429842
4147.2 0.00107063562609 7.81588506699 0.0749505087733 0.0962428430541 0.4375 0.1875 0.0010765605839 7.98353862762 0.0745931789279 0.0992008795437
4166.4 0.00107054540422 7.06216049194 0.0755682811141 0.0953458099883 0.3125 0.4375 0.00107633962762 8.73106193542 0.0746128112078 0.0998184605466
4185.6 0.00107249140274 8.82018756866 0.0752314254642 0.0979968172239 -0.0625 0.5625 0.00107567943633 9.09490966797 0.074483551085 0.099927414507
4204.8 0.00107114296407 11.1983318329 0.0739496722817 0.100513189934 -0.4375 0.3125 0.00107638211921 9.50418186188 0.0744266211987 0.100698808825
4224.0 0.00107366393786 8.98661804199 0.075072042644 0.0987389585343 -0.5625 0.0625 0.00107705802657 9.60452365875 0.0742456689477 0.101161802884
4243.2 0.00107582507189 4.71973609924 0.0768760144711 0.0957704317407 -0.4375 -0.3125 0.00107798154932 9.01682376862 0.0746416524053 0.10083017213
4262.4 0.00107548129745 3.07690787315 0.0770673304796 0.0948289359689 -0.0625 -0.4375 0.00107841915451 7.67382574081 0.0754827186465 0.0994991503018
4281.6 0.00107443553861 3.36513066292 0.0766618996859 0.0945601152838 0.1875 -0.3125 0.00107889866922 6.0593328476 0.076123662293 0.0982562536284
4300.8 0.00107348919846 3.35565757751 0.0767618343234 0.0940796149874 0.4375 -0.1875 0.00107937969733 6.92416858673 0.0753639191389 0.0993408398911
4320.0 0.00107724347617 5.34596395493 0.0757585018873 0.097128192177 0.4375 0.1875 0.00108188623562 7.01862716675 0.075077354908 0.100648828764
4339.2 0.00107488746289 7.06405496597 0.074431926012 0.0976760292221 0.1875 0.4375 0.00108200870454 7.20978307724 0.074591435492 0.101003148352
4358.4 0.00107272877358 8.00549316406 0.0741627290845 0.0976057979422 -0.1875 0.4375 0.00107872241642 7.27295875549 0.0742909312248 0.0996451590191
4377.6 0.00107440946158 8.40792560577 0.0741882324219 0.0987512057713 -0.4375 0.3125 0.00107919832226 7.43994855881 0.0742965638638 0.10000398662
4396.8 0.00107640353963 8.52810287476 0.0742447152734 0.0997503587969 -0.4375 -0.0625 0.0010806171922 7.442943573 0.074552603066 0.100576624789
4416.0 0.00107852020301 7.20700550079 0.0753448158503 0.0991893830291 -0.3125 -0.4375 0.00108226260636 7.3846578598 0.0746321678162 0.101251296946
4435.2 0.00108005478978 4.28278493881 0.076082251966 0.0977641420026 0.0625 -0.4375 0.00108435051516 6.8885269165 0.0751666352153 0.101639711333
4454.4 0.00107795419171 5.1251578331 0.0757907032967 0.0973178198447 0.3125 -0.3125 0.00108412373811 6.40313100815 0.0753469690681 0.101130456622
4473.6 0.00107403076254 8.84136867523 0.0747213661671 0.0988597063587 0.5625 -0.0625 0.00108320359141 6.75082445145 0.075081884861 0.101041793262
4492.8 0.00107379013207 8.68492698669 0.0751296728849 0.0984728770359 0.4375 0.3125 0.0010830006795 6.79174089432 0.0750203505158 0.100997389012
4512.0 0.00107502588071 7.11575460434 0.0757547318935 0.0973951534375 0.1875 0.5625 0.00108240416739 6.99546051025 0.0748118981719 0.100944211381
4531.2 0.00107750575989 6.60469818115 0.0757754445076 0.0981164109562 -0.1875 0.4375 0.00108321837615 7.47468709946 0.0745304152369 0.101790448835
4550.4 0.00107956305146 6.81118011475 0.0752554610372 0.099370803359 -0.5625 0.1875 0.00108415773138 6.89389038086 0.0748319476843 0.10165473416
4569.6 0.00108117843047 7.42078590393 0.074356764555 0.100870509653 -0.5625 -0.1875 0.00108534377068 6.88270187378 0.0748198851943 0.10219040364
4588.8 0.00108134688344 8.23749542236 0.074120618403 0.101738263519 -0.3125 -0.4375 0.00108641060069 7.00396776199 0.0747890919447 0.102780745572
4608.0 0.00107870227657 9.15576934814 0.0738772451878 0.101522466652 0.0625 -0.5625 0.00108577276114 6.72366571426 0.0749464035034 0.102233879783
4627.2 0.00107637862675 9.65771770477 0.0733389109373 0.101181516222 0.4375 -0.4375 0.00108534516767 6.10990476608 0.0751966312528 0.101529769003
4646.4 0.00107562437188 9.17063236237 0.0733469352126 0.100315623591 0.5625 -0.0625 0.00108576996718 5.8019990921 0.0753551349044 0.101476239049
4665.6 0.00107579794712 8.78038978577 0.0739134773612 0.0998280408036 0.4375 0.3125 0.00108631851617 5.41601705551 0.075453646481 0.101463148681
4684.8 0.00107792916242 7.48175001144 0.0749450847507 0.0992715528472 0.0625 0.5625 0.00108673190698 5.28340244293 0.0754187554121 0.101584117843
4704.0 0.00108137796633 4.86756181717 0.0753294751048 0.0989034838846 -0.1875 0.4375 0.00108782784082 3.90581846237 0.0754877328873 0.101401695585
4723.2 0.00108407530934 2.41335296631 0.0752853229642 0.09922326575 -0.4375 0.1875 0.00108875124715 3.71077680588 0.0754143893719 0.101776593435
4742.4 0.00108432839625 4.63034772873 0.0751621872187 0.100200550399 -0.4375 -0.1875 0.00108865625225 3.83310103416 0.0753220319748 0.101807455286
4761.6 0.00107994035352 7.33077764511 0.0752367824316 0.0999714117297 -0.1875 -0.5625 0.00108897627797 3.97859334946 0.0752471163869 0.102036878221
4780.8 0.00108114653267 7.30805015564 0.0750812962651 0.10054635864 0.1875 -0.5625 0.0010886680102 4.27448654175 0.0751402825117 0.102052979022
4800.0 0.00108269578777 7.42845439911 0.0746899619699 0.101467821595 0.5625 -0.3125 0.00108911120333 4.232213974 0.0750906690955 0.102254351837
4819.2 0.00107802846469 7.76168632507 0.0742885395885 0.0997519989034 0.5625 0.0625 0.00108918361366 4.68260478973 0.0749876052141 0.102528286671
4838.4 0.00107774266507 8.26694202423 0.0739300101995 0.100196682582 0.4375 0.4375 0.00108960119542 4.62276935577 0.0749456956983 0.102705692157
4857.6 0.00108187936712 7.37439727783 0.0743088126183 0.101163759106 -0.0625 0.5625 0.0010890715057 4.73076152802 0.0748644247651 0.102535972555
4876.8 0.00108044676017 7.76897668839 0.074243709445 0.100868743636 -0.4375 0.4375 0.00108908140101 4.75378370285 0.0747920423746 0.102574483337
4896.0 0.00108346715569 7.82068252563 0.0743359476328 0.102254510648 -0.5625 0.0625 0.0010902491631 5.37362289429 0.0746431350708 0.103489146153
4915.2 0.00108547904529 7.62829065323 0.074621617794 0.102911989036 -0.5625 -0.3125 0.00109120062552 5.28108692169 0.0745744928718 0.10389246641
4934.4 0.00108495040331 6.08564376831 0.0751414746046 0.101349186922 -0.1875 -0.5625 0.00109072471969 5.6046037674 0.0744791775942 0.103890850978
4953.6 0.00108389172237 4.19082403183 0.0751543343067 0.0997903534296 0.1875 -0.5625 0.00109062634874 5.14048576355 0.0744652152061 0.103587281038
4972.8 0.00108183559496 4.27454376221 0.0748778507113 0.0989521364471 0.4375 -0.3125 0.00109067116864 4.38300180435 0.0744983404875 0.103223504471
4992.0 0.00108036259189 6.20237159729 0.0753299742937 0.0992629592555 0.5625 0.0625 0.0010912080761 4.34084367752 0.0744872614741 0.103456394
5011.2 0.00108017167076 6.2565407753 0.0758192539215 0.099070742898 0.3125 0.4375 0.0010910234414 4.36371898651 0.0744664594531 0.10338748011
5030.4 0.00108104327228 6.119992733 0.0758009403944 0.0993811377679 -0.0625 0.5625 0.00109054881614 4.57568454742 0.0744396969676 0.103273351667
5049.6 0.00108231138438 6.32480335236 0.0754674896598 0.100208010579 -0.3125 0.4375 0.00109019759111 4.77204704285 0.0744278728962 0.103209004098
5068.8 0.00108511943836 6.45794200897 0.0747062265873 0.10181453557 -0.5625 0.0625 0.00109155592509 4.77746486664 0.0743771716952 0.103853857722
5088.0 0.00108680396806 6.12470054626 0.0742102265358 0.102501217927 -0.4375 -0.3125 0.00109225721098 4.81397438049 0.0743266567588 0.104211080983
5107.2 0.00108605367132 6.00404453278 0.0741139128804 0.102107111957 -0.1875 -0.5625 0.00109183101449 5.0746679306 0.0741984397173 0.104186853216
5126.4 0.00108429323882 7.11835670471 0.0739587545395 0.102155850675 0.1875 -0.5625 0.00109144556336 5.605032444 0.0740856006742 0.104339217611
5145.6 0.00108298368286 7.77616071701 0.0743093565106 0.102003929227 0.5625 -0.1875 0.00109177513514 5.57539272308 0.0740606337786 0.104479602105
5164.8 0.0010823039338 6.98965263367 0.0749809369445 0.100843825855 0.5625 0.1875 0.00109153613448 6.11223697662 0.0739829912782 0.104723927268
5184.0 0.00108578801155 6.28470659256 0.0753372386098 0.101810578438 0.3125 0.4375 0.00109177629929 6.43527889252 0.0740240812302 0.105036666936
5203.2 0.00108356995042 5.60657024384 0.0755871981382 0.100271431742 -0.0625 0.5625 0.00109120493289 6.292116642 0.0740066245198 0.104684616092
5222.4 0.00108576402999 4.84803152084 0.074694506824 0.101118516145 -0.3125 0.3125 0.00109153869562 5.79719591141 0.0740545615554 0.104506294543
5241.6 0.00108820234891 4.90342569351 0.0743625611067 0.102375171838 -0.4375 0.0625 0.00109252135735 5.40733289719 0.0739598348737 0.104756271527
5260.8 0.0010904277442 5.5233874321 0.0748540982604 0.103594419785 -0.3125 -0.3125 0.00109426956624 5.42044830322 0.073938973248 0.105570936811
5280.0 0.00108895997982 5.4995059967 0.0750643610954 0.102843944785 -0.0625 -0.4375 0.00109337770846 5.31097078323 0.0739420056343 0.105098890495
5299.2 0.00108808197547 5.39269065857 0.0747983008623 0.102457233853 0.3125 -0.4375 0.00109375838656 5.5140337944 0.0738547071815 0.105414600566
5318.4 0.00108691619243 5.77574253082 0.0742330625653 0.102321154096 0.4375 -0.0625 0.00109457003418 5.2508854866 0.0739641040564 0.105605541402
5337.6 0.00108546670526 6.1292386055 0.0739386603236 0.101972028561 0.4375 0.1875 0.0010942495428 5.46217298508 0.0738425850868 0.105614101488
5356.8 0.00108546519186 6.20869064331 0.0738802328706 0.10204095231 0.1875 0.4375 0.00109401554801 5.52758741379 0.0738309323788 0.105546912743
5376.0 0.00108649616595 6.70358181 0.0737770721316 0.10289561082 -0.1875 0.4375 0.00109382777009 5.57608413696 0.073824480176 0.105490426735
5395.2 0.00108804355841 7.10176610947 0.0739786401391 0.10383910848 -0.4375 0.3125 0.00109355407767 5.73611211777 0.0737440288067 0.105484592034
5414.4 0.00109047954902 6.88484859467 0.0743870288134 0.104652520999 -0.4375 -0.0625 0.00109450751916 6.11068916321 0.073734626174 0.106150733895
5433.6 0.00109167117625 6.35698318481 0.0744160488248 0.104819153861 -0.3125 -0.3125 0.00109516526572 6.04976797104 0.073682628572 0.106428004912
5452.8 0.00109094032086 5.74297618866 0.0739154294133 0.104241880791 0.0625 -0.4375 0.00109506200533 6.120013237 0.0736800581217 0.106424954332
5472.0 0.00108901748899 5.40383386612 0.0742623731494 0.103054470775 0.3125 -0.3125 0.00109491043258 5.86475658417 0.0736702978611 0.106199955805
5491.2 0.00108718732372 5.59555006027 0.0749360397458 0.10212451363 0.4375 -0.0625 0.00109498866368 5.58987045288 0.0737440362573 0.106053477462
5510.4 0.00108637218364 6.00366258621 0.0749444365501 0.102005817898 0.4375 0.3125 0.00109538203105 5.78069019318 0.0736916363239 0.106360477122
5529.6 0.00108671642374 6.03879928589 0.0749875605106 0.102173922009 0.0625 0.4375 0.00109549169429 5.49914741516 0.0737837105989 0.106220334352
5548.8 0.00108810595702 5.48748159409 0.0749358907342 0.102482763645 -0.1875 0.4375 0.00109553406946 5.69321775436 0.0737154483795 0.106372012416
5568.0 0.00108939933125 5.68409156799 0.0742494463921 0.103400306862 -0.4375 0.1875 0.0010952425655 5.80028581619 0.0736988708377 0.10630597915
5587.2 0.0010907035321 6.33869123459 0.0737818181515 0.104555210735 -0.4375 -0.1875 0.00109504722059 5.8390750885 0.0737015530467 0.106238316327
5606.4 0.00109160784632 6.60558700562 0.0737657621503 0.105153594751 -0.3125 -0.4375 0.00109530438203 6.16296720505 0.0736453533173 0.10657163409
5625.6 0.00109072600026 7.06705093384 0.07393014431 0.105040758539 0.0625 -0.4375 0.00109511450864 6.32889890671 0.0736825466156 0.106583660422
5644.8 0.00108965113759 7.06167984009 0.074611954391 0.104347991261 0.3125 -0.3125 0.00109516491648 6.44195842743 0.0736712366343 0.106684589571
5664.0 0.00108825787902 6.75719356537 0.0752179995179 0.103308247343 0.4375 0.0625 0.00109501590487 6.46047592163 0.0736676901579 0.106630222286
5683.2 0.00108814542182 6.47099924088 0.075138412416 0.103076454611 0.3125 0.3125 0.00109565327875 6.41591739655 0.0736157894135 0.106905435367
5702.4 0.00108877161983 5.94197320938 0.074350707233 0.103241551399 0.0625 0.4375 0.00109600799624 6.22343969345 0.0735601857305 0.106955060861
5721.6 0.00109053822234 5.6475071907 0.0739210322499 0.103998438283 -0.3125 0.3125 0.00109654827975 6.33123970032 0.0735744535923 0.107267710643
5740.8 0.00109187047929 5.59385633469 0.0741439238191 0.104509626882 -0.4375 0.0625 0.00109655002598 6.06617116928 0.0735767483711 0.107099312591
5760.0 0.00109309481923 5.38740539551 0.0743734538555 0.104883803456 -0.4375 -0.1875 0.00109668343794 5.98194074631 0.073614962399 0.107096774405
5779.2 0.00109385373071 5.3953204155 0.0744001492858 0.105227997305 -0.1875 -0.4375 0.00109725620132 6.11828041077 0.073593147099 0.107446617366
5798.4 0.00109018769581 6.39716482162 0.0743369609118 0.104194867587 0.1875 -0.4375 0.00109738623723 6.17464160919 0.0735818073153 0.107542760992
5817.6 0.00109159050044 7.22861337662 0.0736459642649 0.105638889548 0.4375 -0.1875 0.00109754595906 6.23830270767 0.0735887885094 0.107653962205
5836.8 0.00109296897426 7.1492023468 0.0735304355621 0.106235184261 0.4375 0.1875 0.0010974163888 6.23468351364 0.0736060738564 0.107587652843
5856.0 0.00109141808935 7.3889913559 0.0737413614988 0.105658759305 0.1875 0.4375 0.00109766353853 6.37040901184 0.0736202076077 0.107784752337
5875.2 0.00109365372919 7.28980779648 0.0740303844213 0.106500026957 -0.0625 0.4375 0.00109808868729 6.6763677597 0.0737018287182 0.108154283489
5894.4 0.00109297339804 7.38251972198 0.0747302547097 0.106060103006 -0.3125 0.3125 0.00109941593837 6.75031852722 0.0737596154213 0.108784426913
5913.6 0.00109488447197 7.07909059525 0.0750158429146 0.106603499163 -0.4375 0.0625 0.00109951430932 6.68306541443 0.0737492442131 0.108787116178
5932.8 0.00109393184539 6.791659832 0.074703797698 0.106056663934 -0.4375 -0.1875 0.00109935284127 6.36283445358 0.0736169889569 0.108544728895
5952.0 0.00109516421799 6.43880271912 0.0739375576377 0.106602646834 -0.1875 -0.4375 0.00109871767927 6.30391550064 0.0736021399498 0.108223763182
5971.2 0.00109568121843 5.85008478165 0.0737575516105 0.106516712208 0.1875 -0.3125 0.00109928729944 6.42599487305 0.0736454427242 0.108547112823
5990.4 0.00109523092397 5.71958351135 0.0739700719714 0.106172748807 0.3125 -0.1875 0.00109974644147 6.25732040405 0.0736130997539 0.108655327419
6009.6 0.0010948930867 6.14315462112 0.0740884542465 0.106240118695 0.3125 0.1875 0.00110033445526 6.36631917953 0.0736156105995 0.108990746282
6028.8 0.00109667435754 6.32953071594 0.0739587470889 0.107208738076 0.1875 0.3125 0.00109992618673 6.7117023468 0.0735523253679 0.109050559548
6048.0 0.0010942685185 7.13471984863 0.0738444328308 0.106716637532 -0.1875 0.4375 0.00109978928231 6.68611240387 0.0736444070935 0.108944355877
6067.2 0.00109517085366 7.74009227753 0.0734392032027 0.107708919734 -0.4375 0.1875 0.00110026844777 6.73563718796 0.0736121535301 0.109202487758
6086.4 0.00109571090434 7.85361766815 0.073356166482 0.108069788047 -0.4375 -0.0625 0.00110018986743 6.93532896042 0.0737289115787 0.109265193652
6105.6 0.00109632918611 7.61583757401 0.0739785209298 0.107968949689 -0.3125 -0.3125 0.00110043876339 6.94519948959 0.0738456100225 0.109349341608
6124.8 0.0010958876228 7.46918535233 0.0745107904077 0.107501187873 -0.0625 -0.4375 0.0011005657725 6.88562822342 0.0738828331232 0.109352814761
6144.0 0.00109711685218 7.23444700241 0.0749195292592 0.10775056652 0.1875 -0.4375 0.00110028777272 6.66149616241 0.0737724453211 0.109114046041
6163.2 0.00109524198342 7.21423053741 0.0750436112285 0.10685696047 0.4375 -0.1875 0.00110037229024 6.5216012001 0.073650598526 0.109095492151
6182.4 0.00109592149965 6.97628211975 0.0745200440288 0.107140321465 0.3125 0.1875 0.00110035319813 6.63582754135 0.0736779272556 0.109154670513
6201.6 0.00109594000969 6.01591968536 0.0738800317049 0.10670036481 0.0625 0.3125 0.00110092340037 6.55174350739 0.0736533775926 0.109362331571
6220.8 0.00109661882743 5.70259618759 0.0737313330173 0.10686731801 -0.1875 0.3125 0.00110087287612 6.63206577301 0.0736101418734 0.109406411584
6240.0 0.00109805050306 6.32876968384 0.0738167241216 0.107873857229 -0.4375 0.0625 0.00110062665772 6.78038549423 0.0735899209976 0.109399591307
6259.2 0.00109733059071 6.7557425499 0.0738605931401 0.107818346547 -0.4375 -0.1875 0.00110065063927 7.12456321716 0.0735125243664 0.109674995831
6278.4 0.00109720334876 7.33633899689 0.0739211291075 0.108163436021 -0.1875 -0.4375 0.00110082980245 7.2173500061 0.0735041424632 0.10982411353
6297.6 0.00109635898843 7.59841442108 0.0738665759563 0.108002417482 0.0625 -0.4375 0.0011007648427 7.51356649399 0.0734303593636 0.11003707264
6316.8 0.00109499611426 7.90836524963 0.0735577344894 0.107736128732 0.3125 -0.3125 0.00110030698124 7.50113296509 0.0735124871135 0.109799021866
6336.0 0.00109625898767 8.02851867676 0.0734098702669 0.10844132281 0.4375 -0.0625 0.00110007799231 7.36906147003 0.0737722888589 0.109519771696
6355.2 0.00109659438021 7.92534923553 0.0740457102656 0.108318229198 0.3125 0.1875 0.00110099662561 7.36518287659 0.0740812197328 0.109835020267
6374.4 0.00109711871482 7.59556150436 0.0753850266337 0.107888335678 0.0625 0.3125 0.00110209744889 7.34062051773 0.0742910429835 0.110245150877
6393.6 0.00109788391273 7.43638086319 0.0756060630083 0.108043511324 -0.1875 0.3125 0.00110205507372 7.13277769089 0.0741708427668 0.110112614679
6412.8 0.00109771883581 7.30256986618 0.0750036165118 0.108045593059 -0.4375 0.0625 0.00110141630284 6.99754524231 0.073976457119 0.109787116968
6432.0 0.00109794817399 6.62217473984 0.0740723535419 0.107943347801 -0.4375 -0.1875 0.00110145437066 6.66019773483 0.0737744197249 0.109637469608
6451.2 0.00109702895861 6.10428524017 0.0736188516021 0.107327336988 -0.1875 -0.4375 0.00110117171425 6.61255073547 0.0737270787358 0.109492843126
6470.4 0.00109590473585 6.48148107529 0.0735336020589 0.107086601913 0.1875 -0.4375 0.00110135984141 6.59306526184 0.0736986622214 0.109573007964
6489.6 0.00109299400356 7.06349134445 0.073468349874 0.106199924495 0.4375 -0.3125 0.0011018369114 6.99309587479 0.07364269346 0.110072239073
6508.8 0.00109812128358 6.73856687546 0.0735203102231 0.108265014534 0.4375 0.0625 0.00110241572838 6.97655296326 0.0736290737987 0.110323571293
6528.0 0.00109535269439 6.98611450195 0.0739394649863 0.107064581258 0.3125 0.3125 0.00110223074444 7.35366487503 0.0736157894135 0.110516298079
6547.2 0.00109658623114 7.29122304916 0.074184410274 0.107772958437 0.0625 0.4375 0.001102318638 7.61432123184 0.0736231580377 0.110745688453
6566.4 0.00110005983151 8.08561134338 0.0735129714012 0.110145586425 -0.3125 0.3125 0.00110278022476 7.6251206398 0.0736329779029 0.110955897526
6585.6 0.00109879428055 8.09450054169 0.0736259669065 0.109557335039 -0.4375 0.0625 0.00110260548536 7.67354249954 0.07380451262 0.110861867062
6604.8 0.00109868682921 7.73427820206 0.0746840313077 0.108903742404 -0.4375 -0.3125 0.00110222317744 7.51474142075 0.0738421753049 0.110565041437
6624.0 0.00109771720599 7.42615604401 0.0755290910602 0.107984033919 -0.1875 -0.4375 0.00110190489795 7.49340009689 0.0741836130619 0.110305529074
6643.2 0.00109717901796 7.27906847 0.0754840373993 0.107642625481 0.1875 -0.4375 0.00110277161002 7.52243185043 0.0741867050529 0.110711941101
6662.4 0.00109679694287 7.04966878891 0.074741140008 0.107523693392 0.4375 -0.3125 0.0011038032826 7.3051404953 0.0739044696093 0.111094867939
6681.6 0.00109664024785 6.45701789856 0.0740121081471 0.107260666932 0.4375 0.0625 0.00110407697503 7.27025175095 0.0739575847983 0.11117582422
6700.8 0.00109605898615 6.21294689178 0.0737279430032 0.106920931519 0.3125 0.3125 0.00110320863314 7.17817401886 0.0737615600228 0.110782831251
6720.0 0.00109721568879 6.54151201248 0.0736326351762 0.107688619776 0.0625 0.4375 0.00110311608296 7.3214468956 0.0736764967442 0.110868907242
6739.2 0.00109957414679 6.96731519699 0.0735512152314 0.109065579216 -0.3125 0.3125 0.0011036231881 7.43130111694 0.0737065598369 0.111167604916
6758.4 0.00110125949141 7.23832035065 0.073867559433 0.109922561005 -0.4375 0.0625 0.00110423495062 7.68668317795 0.0737085342407 0.111623676544
6777.6 0.00110047694761 7.4548034668 0.0740654915571 0.109675237921 -0.3125 -0.3125 0.00110364507418 7.63470125198 0.0737298280001 0.111318282892
6796.8 0.00109915446956 7.90299415588 0.0739044770598 0.109481784507 -0.0625 -0.4375 0.00110314891208 7.8328294754 0.0737592577934 0.111242941257
6816.0 0.00109818496276 8.20758056641 0.0736954435706 0.109362844385 0.1875 -0.4375 0.00110367021989 7.90188980103 0.0739115774632 0.111483051929
6835.2 0.00109775608871 7.90622758865 0.0743266418576 0.108736640934 0.4375 -0.1875 0.00110430421773 7.89235782623 0.0739690586925 0.111739168526
6854.4 0.00109803059604 7.6069149971 0.0748846307397 0.108453011178 0.4375 0.0625 0.0011045410065 7.82450056076 0.0742595419288 0.111703935047
6873.6 0.00109972106293 7.24501752853 0.0756630301476 0.10870299136 0.3125 0.3125 0.00110434379894 7.70378684998 0.074224114418 0.111531105742
6892.8 0.00109837017953 7.26107692719 0.0753159970045 0.108213428233 -0.0625 0.4375 0.00110401620623 7.69096279144 0.0740722939372 0.111420915843
6912.0 0.00109994108789 7.38028764725 0.0747218132019 0.109183774174 -0.3125 0.3125 0.0011042811675 7.50543117523 0.0738909095526 0.111459479845
6931.2 0.00110112619586 6.69884395599 0.0737470537424 0.109523618348 -0.4375 -0.0625 0.00110467884224 7.56213665009 0.0739215537906 0.111668049814
6950.4 0.00109923898708 6.79811620712 0.0736562237144 0.108767243635 -0.3125 -0.3125 0.00110488838982 7.44467353821 0.0737827122211 0.111717600369
6969.6 0.00110007612966 7.03784227371 0.0735997036099 0.109328398553 -0.0625 -0.5625 0.00110479525756 7.72995042801 0.0738524273038 0.111863332339
